division,division_id,group,group_id,field,field_id
Information And Computing Sciences,460000,Computer vision and multimedia computation,460300,Multimodal analysis and synthesis,460307
Information And Computing Sciences,460000,Computer vision and multimedia computation,460300,Pattern recognition,460308
Information And Computing Sciences,460000,Computer vision and multimedia computation,460300,Video processing,460309
Information And Computing Sciences,460000,Computer vision and multimedia computation,460300,Computer vision and multimedia computation not elsewhere classified,460399
Information And Computing Sciences,460000,Cybersecurity and privacy,460400,Cryptography,460401
Information And Computing Sciences,460000,Cybersecurity and privacy,460400,Data and information privacy,460402
Information And Computing Sciences,460000,Cybersecurity and privacy,460400,Data security and protection,460403
Information And Computing Sciences,460000,Cybersecurity and privacy,460400,Digital forensics,460404
Information And Computing Sciences,460000,Cybersecurity and privacy,460400,Hardware security,460405
Information And Computing Sciences,460000,Cybersecurity and privacy,460400,Software and application security,460406
Information And Computing Sciences,460000,Cybersecurity and privacy,460400,System and network security,460407
Information And Computing Sciences,460000,Cybersecurity and privacy,460400,Cybersecurity and privacy not elsewhere classified,460499
Information And Computing Sciences,460000,Data management and data science,460500,Data engineering and data science,460501
Information And Computing Sciences,460000,Data management and data science,460500,Data mining and knowledge discovery,460502
Information And Computing Sciences,460000,Data management and data science,460500,"Data models, storage and indexing",460503
Information And Computing Sciences,460000,Data management and data science,460500,Data quality,460504
Information And Computing Sciences,460000,Data management and data science,460500,Database systems,460505
Information And Computing Sciences,460000,Data management and data science,460500,"Graph, social and multimedia data",460506
Information And Computing Sciences,460000,Data management and data science,460500,Information extraction and fusion,460507
Information And Computing Sciences,460000,Data management and data science,460500,Information retrieval and web search,460508
Information And Computing Sciences,460000,Data management and data science,460500,Query processing and optimisation,460509
Information And Computing Sciences,460000,Data management and data science,460500,Recommender systems,460510
Information And Computing Sciences,460000,Data management and data science,460500,Stream and sensor data,460511
Information And Computing Sciences,460000,Data management and data science,460500,Data management and data science not elsewhere classified,460599
Information And Computing Sciences,460000,Distributed computing and systems software,460600,Cloud computing,460601
Information And Computing Sciences,460000,Distributed computing and systems software,460600,Concurrent/parallel systems and technologies,460602
Information And Computing Sciences,460000,Distributed computing and systems software,460600,Cyberphysical systems and internet of things,460603
Information And Computing Sciences,460000,Distributed computing and systems software,460600,Dependable systems,460604
Information And Computing Sciences,460000,Distributed computing and systems software,460600,Distributed systems and algorithms,460605
Information And Computing Sciences,460000,Distributed computing and systems software,460600,Energy-efficient computing,460606
Information And Computing Sciences,460000,Distributed computing and systems software,460600,High performance computing,460607
Information And Computing Sciences,460000,Distributed computing and systems software,460600,Mobile computing,460608
Information And Computing Sciences,460000,Distributed computing and systems software,460600,Networking and communications,460609
Information And Computing Sciences,460000,Distributed computing and systems software,460600,Operating systems,460610
Information And Computing Sciences,460000,Distributed computing and systems software,460600,Performance evaluation,460611
Information And Computing Sciences,460000,Distributed computing and systems software,460600,Service oriented computing,460612
Information And Computing Sciences,460000,Distributed computing and systems software,460600,Distributed computing and systems software not elsewhere classified,460699
Information And Computing Sciences,460000,"Graphics, augmented reality and games",460700,Computer aided design,460701
Information And Computing Sciences,460000,"Graphics, augmented reality and games",460700,Computer graphics,460702
Information And Computing Sciences,460000,"Graphics, augmented reality and games",460700,Entertainment and gaming,460703
Information And Computing Sciences,460000,"Graphics, augmented reality and games",460700,Interactive narrative,460704
Information And Computing Sciences,460000,"Graphics, augmented reality and games",460700,Procedural content generation,460705
Information And Computing Sciences,460000,"Graphics, augmented reality and games",460700,Serious games,460706
Information And Computing Sciences,460000,"Graphics, augmented reality and games",460700,Sound and music computing,460707
Information And Computing Sciences,460000,"Graphics, augmented reality and games",460700,Virtual and mixed reality,460708
Information And Computing Sciences,460000,"Graphics, augmented reality and games",460700,"Graphics, augmented reality and games not elsewhere classified",460799
Information And Computing Sciences,460000,Human-centred computing,460800,Accessible computing,460801
Information And Computing Sciences,460000,Human-centred computing,460800,Affective computing,460802
Information And Computing Sciences,460000,Human-centred computing,460800,Collaborative and social computing,460803
Information And Computing Sciences,460000,Human-centred computing,460800,Computing education,460804
Information And Computing Sciences,460000,Human-centred computing,460800,"Fairness, accountability, transparency, trust and ethics of computer systems",460805
Information And Computing Sciences,460000,Human-centred computing,460800,Human-computer interaction,460806
Information And Computing Sciences,460000,Human-centred computing,460800,Information visualisation,460807
Information And Computing Sciences,460000,Human-centred computing,460800,Mixed initiative and human-in-the-loop,460808
Information And Computing Sciences,460000,Human-centred computing,460800,Pervasive computing,460809
Information And Computing Sciences,460000,Human-centred computing,460800,Social robotics,460810
Information And Computing Sciences,460000,Human-centred computing,460800,Human-centred computing not elsewhere classified,460899
Information And Computing Sciences,460000,Information systems,460900,Business process management,460901
Information And Computing Sciences,460000,Information systems,460900,Decision support and group support systems,460902
Information And Computing Sciences,460000,Information systems,460900,"Information modelling, management and ontologies",460903
Information And Computing Sciences,460000,Information systems,460900,Information security management,460904
Information And Computing Sciences,460000,Information systems,460900,Information systems development methodologies and practice,460905
Information And Computing Sciences,460000,Information systems,460900,Information systems education,460906
Information And Computing Sciences,460000,Information systems,460900,Information systems for sustainable development and the public good,460907
Information And Computing Sciences,460000,Information systems,460900,Information systems organisation and management,460908
Information And Computing Sciences,460000,Information systems,460900,"Information systems philosophy, research methods and theory",460909
Information And Computing Sciences,460000,Information systems,460900,Information systems user experience design and development,460910
Information And Computing Sciences,460000,Information systems,460900,"Inter-organisational, extra-organisational and global information systems",460911
Information And Computing Sciences,460000,Information systems,460900,Knowledge and information management,460912
Information And Computing Sciences,460000,Information systems,460900,Information systems not elsewhere classified,460999
Information And Computing Sciences,460000,Library and information studies,461000,Digital curation and preservation,461001
Information And Computing Sciences,460000,Library and information studies,461000,Human information behaviour,461002
Information And Computing Sciences,460000,Library and information studies,461000,Human information interaction and retrieval,461003
Information And Computing Sciences,460000,Library and information studies,461000,"Information governance, policy and ethics",461004
Information And Computing Sciences,460000,Library and information studies,461000,Informetrics,461005
Information And Computing Sciences,460000,Library and information studies,461000,Library studies,461006
Information And Computing Sciences,460000,Library and information studies,461000,Open access,461007
Information And Computing Sciences,460000,Library and information studies,461000,Organisation of information and knowledge resources,461008
Information And Computing Sciences,460000,Library and information studies,461000,Recordkeeping informatics,461009
Information And Computing Sciences,460000,Library and information studies,461000,Social and community informatics,461010
Information And Computing Sciences,460000,Library and information studies,461000,Library and information studies not elsewhere classified,461099
Information And Computing Sciences,460000,Machine learning,461100,Adversarial machine learning,461101
Information And Computing Sciences,460000,Machine learning,461100,Context learning,461102
Information And Computing Sciences,460000,Machine learning,461100,Deep learning,461103
Information And Computing Sciences,460000,Machine learning,461100,Neural networks,461104
Information And Computing Sciences,460000,Machine learning,461100,Reinforcement learning,461105
Information And Computing Sciences,460000,Machine learning,461100,Semi- and unsupervised learning,461106
Information And Computing Sciences,460000,Machine learning,461100,Machine learning not elsewhere classified,461199
Information And Computing Sciences,460000,Software engineering,461200,Automated software engineering,461201
Information And Computing Sciences,460000,Software engineering,461200,Empirical software engineering,461202
Information And Computing Sciences,460000,Software engineering,461200,Formal methods for software,461203
Information And Computing Sciences,460000,Software engineering,461200,Programming languages,461204
Information And Computing Sciences,460000,Software engineering,461200,Requirements engineering,461205
Information And Computing Sciences,460000,Software engineering,461200,Software architecture,461206
Information And Computing Sciences,460000,Software engineering,461200,"Software quality, processes and metrics",461207
Information And Computing Sciences,460000,Software engineering,461200,"Software testing, verification and validation",461208
Information And Computing Sciences,460000,Software engineering,461200,Software engineering not elsewhere classified,461299
Information And Computing Sciences,460000,Theory of computation,461300,"Coding, information theory and compression",461301
Information And Computing Sciences,460000,Theory of computation,461300,Computational complexity and computability,461302
Information And Computing Sciences,460000,Theory of computation,461300,Computational logic and formal languages,461303
Information And Computing Sciences,460000,Theory of computation,461300,Concurrency theory,461304
Information And Computing Sciences,460000,Theory of computation,461300,Data structures and algorithms,461305
Information And Computing Sciences,460000,Theory of computation,461300,Numerical computation and mathematical software,461306
Information And Computing Sciences,460000,Theory of computation,461300,Quantum computation,461307
Information And Computing Sciences,460000,Theory of computation,461300,Theory of computation not elsewhere classified,461399
Information And Computing Sciences,460000,Other information and computing sciences,469900,Other information and computing sciences not elsewhere classified,469999
"Language, Communication And Culture",470000,Communication and media studies,470100,Communication studies,470101
"Language, Communication And Culture",470000,Communication and media studies,470100,Communication technology and digital media studies,470102
"Language, Communication And Culture",470000,Communication and media studies,470100,Environmental communication,470103
"Language, Communication And Culture",470000,Communication and media studies,470100,International and development communication,470104
"Language, Communication And Culture",470000,Communication and media studies,470100,Journalism studies,470105
"Language, Communication And Culture",470000,Communication and media studies,470100,Media industry studies,470106
"Language, Communication And Culture",470000,Communication and media studies,470100,Media studies,470107
"Language, Communication And Culture",470000,Communication and media studies,470100,"Organisational, interpersonal and intercultural communication",470108
"Language, Communication And Culture",470000,Communication and media studies,470100,Communication and media studies not elsewhere classified,470199
"Language, Communication And Culture",470000,Cultural studies,470200,Arts and cultural policy,470201
"Language, Communication And Culture",470000,Cultural studies,470200,Asian cultural studies,470202
"Language, Communication And Culture",470000,Cultural studies,470200,Consumption and everyday life,470203
"Language, Communication And Culture",470000,Cultural studies,470200,Cultural and creative industries,470204
"Language, Communication And Culture",470000,Cultural studies,470200,"Cultural studies of agriculture, food and wine",470205
"Language, Communication And Culture",470000,Cultural studies,470200,Cultural studies of nation and region,470206
"Language, Communication And Culture",470000,Cultural studies,470200,Cultural theory,470207
"Language, Communication And Culture",470000,Cultural studies,470200,"Culture, representation and identity",470208
"Language, Communication And Culture",470000,Cultural studies,470200,Environment and culture,470209
"Language, Communication And Culture",470000,Cultural studies,470200,Globalisation and culture,470210
"Language, Communication And Culture",470000,Cultural studies,470200,Migrant cultural studies,470211
"Language, Communication And Culture",470000,Cultural studies,470200,"Multicultural, intercultural and cross-cultural studies",470212
"Language, Communication And Culture",470000,Cultural studies,470200,Postcolonial studies,470213
"Language, Communication And Culture",470000,Cultural studies,470200,Screen and media culture,470214
"Language, Communication And Culture",470000,Cultural studies,470200,Cultural studies not elsewhere classified,470299
"Language, Communication And Culture",470000,Language studies,470300,African languages,470301
"Language, Communication And Culture",470000,Language studies,470300,Central and Eastern European languages (incl. Russian),470302
"Language, Communication And Culture",470000,Language studies,470300,Chinese languages,470303
"Language, Communication And Culture",470000,Language studies,470300,Comparative language studies,470304
"Language, Communication And Culture",470000,Language studies,470300,Early English languages,470305
"Language, Communication And Culture",470000,Language studies,470300,English as a second language,470306
"Language, Communication And Culture",470000,Language studies,470300,English language,470307
"Language, Communication And Culture",470000,Language studies,470300,French language,470308
"Language, Communication And Culture",470000,Language studies,470300,German language,470309
"Language, Communication And Culture",470000,Language studies,470300,Iberian languages,470310
"Language, Communication And Culture",470000,Language studies,470300,Indian languages,470311
"Language, Communication And Culture",470000,Language studies,470300,Indonesian languages,470312
"Language, Communication And Culture",470000,Language studies,470300,Italian language,470313
"Language, Communication And Culture",470000,Language studies,470300,Japanese language,470314
"Language, Communication And Culture",470000,Language studies,470300,Korean language,470315
"Language, Communication And Culture",470000,Language studies,470300,Latin and classical Greek languages,470316
"Language, Communication And Culture",470000,Language studies,470300,Middle Eastern languages,470317
"Language, Communication And Culture",470000,Language studies,470300,Other Asian languages (excl. South-East Asian),470318
"Language, Communication And Culture",470000,Language studies,470300,Other European languages,470319
"Language, Communication And Culture",470000,Language studies,470300,South-East Asian languages (excl. Indonesian),470320
"Language, Communication And Culture",470000,Language studies,470300,Translation and interpretation studies,470321
"Language, Communication And Culture",470000,Language studies,470300,Language studies not elsewhere classified,470399
"Language, Communication And Culture",470000,Linguistics,470400,Applied linguistics and educational linguistics,470401
"Language, Communication And Culture",470000,Linguistics,470400,Child language acquisition,470402
"Language, Communication And Culture",470000,Linguistics,470400,Computational linguistics,470403
"Language, Communication And Culture",470000,Linguistics,470400,Corpus linguistics,470404
"Language, Communication And Culture",470000,Linguistics,470400,Discourse and pragmatics ,470405
"Language, Communication And Culture",470000,Linguistics,470400,"Historical, comparative and typological linguistics",470406
"Language, Communication And Culture",470000,Linguistics,470400,Language documentation and description,470407
"Language, Communication And Culture",470000,Linguistics,470400,Lexicography and semantics,470408
"Language, Communication And Culture",470000,Linguistics,470400,"Linguistic structures (incl. phonology, morphology and syntax)",470409
"Language, Communication And Culture",470000,Linguistics,470400,Phonetics and speech science,470410
"Language, Communication And Culture",470000,Linguistics,470400,Sociolinguistics,470411
"Language, Communication And Culture",470000,Linguistics,470400,Linguistics not elsewhere classified ,470499
"Language, Communication And Culture",470000,Literary studies,470500,African literature,470501
"Language, Communication And Culture",470000,Literary studies,470500,Australian literature (excl. Aboriginal and Torres Strait Islander literature),470502
"Language, Communication And Culture",470000,Literary studies,470500,Book history ,470503
"Language, Communication And Culture",470000,Literary studies,470500,British and Irish literature,470504
"Language, Communication And Culture",470000,Literary studies,470500,Central and Eastern European literature (incl. Russian),470505
"Language, Communication And Culture",470000,Literary studies,470500,Children's literature,470506
"Language, Communication And Culture",470000,Literary studies,470500,Comparative and transnational literature,470507
"Language, Communication And Culture",470000,Literary studies,470500,Digital literature,470508
"Language, Communication And Culture",470000,Literary studies,470500,Ecocriticism,470509
"Language, Communication And Culture",470000,Literary studies,470500,Indian literature,470510
"Language, Communication And Culture",470000,Literary studies,470500,Indonesian literature,470511
"Language, Communication And Culture",470000,Literary studies,470500,Korean literature,470512
"Language, Communication And Culture",470000,Literary studies,470500,Latin and classical Greek literature,470513
"Language, Communication And Culture",470000,Literary studies,470500,Literary theory,470514
"Language, Communication And Culture",470000,Literary studies,470500,Literature in Chinese,470515
"Language, Communication And Culture",470000,Literary studies,470500,Literature in French,470516
"Language, Communication And Culture",470000,Literary studies,470500,Literature in German,470517
"Language, Communication And Culture",470000,Literary studies,470500,Literature in Italian,470518
"Language, Communication And Culture",470000,Literary studies,470500,Literature in Japanese,470519
"Language, Communication And Culture",470000,Literary studies,470500,Literature in Spanish and Portuguese,470520
"Language, Communication And Culture",470000,Literary studies,470500,Middle Eastern literature,470521
"Language, Communication And Culture",470000,Literary studies,470500,New Zealand literature (excl. Māori literature),470522
"Language, Communication And Culture",470000,Literary studies,470500,North American literature,470523
"Language, Communication And Culture",470000,Literary studies,470500,Other Asian literature (excl. South-East Asian),470524
"Language, Communication And Culture",470000,Literary studies,470500,Other European literature,470525
"Language, Communication And Culture",470000,Literary studies,470500,Other literatures in English,470526
"Language, Communication And Culture",470000,Literary studies,470500,Popular and genre literature,470527
"Language, Communication And Culture",470000,Literary studies,470500,Print culture,470528
"Language, Communication And Culture",470000,Literary studies,470500,South-East Asian literature (excl. Indonesian),470529
"Language, Communication And Culture",470000,Literary studies,470500,Stylistics and textual analysis,470530
"Language, Communication And Culture",470000,Literary studies,470500,Young adult literature,470531
"Language, Communication And Culture",470000,Literary studies,470500,Literary studies not elsewhere classified,470599
"Language, Communication And Culture",470000,"Other language, communication and culture",479900,"Other language, communication and culture not elsewhere classified",479999
Law And Legal Studies,480000,Commercial law,480100,"Banking, finance and securities law",480101
Law And Legal Studies,480000,Commercial law,480100,Commercial law,480102
Law And Legal Studies,480000,Commercial law,480100,Corporations and associations law,480103
Law And Legal Studies,480000,Commercial law,480100,Labour law ,480104
Law And Legal Studies,480000,Commercial law,480100,Not-for-profit law,480105
Law And Legal Studies,480000,Commercial law,480100,Taxation law ,480106
Law And Legal Studies,480000,Commercial law,480100,Commercial law not elsewhere classified,480199
Law And Legal Studies,480000,Environmental and resources law,480200,Animal law,480201
Law And Legal Studies,480000,Environmental and resources law,480200,Climate change law,480202
Law And Legal Studies,480000,Environmental and resources law,480200,Environmental law,480203
Law And Legal Studies,480000,Environmental and resources law,480200,"Mining, energy and natural resources law",480204
Law And Legal Studies,480000,Environmental and resources law,480200,Environmental and resources law not elsewhere classified,480299
Law And Legal Studies,480000,International and comparative law,480300,Asian and Pacific law,480301
Law And Legal Studies,480000,International and comparative law,480300,Comparative law,480302
Law And Legal Studies,480000,International and comparative law,480300,Conflict of laws (incl. private international law),480303
Law And Legal Studies,480000,International and comparative law,480300,European Union law,480304
Law And Legal Studies,480000,International and comparative law,480300,International arbitration,480305
Law And Legal Studies,480000,International and comparative law,480300,International criminal law,480306
Law And Legal Studies,480000,International and comparative law,480300,International humanitarian and human rights law,480307
Law And Legal Studies,480000,International and comparative law,480300,International trade and investment law,480308
Law And Legal Studies,480000,International and comparative law,480300,Ocean law and governance,480309
Law And Legal Studies,480000,International and comparative law,480300,Public international law,480310
Law And Legal Studies,480000,International and comparative law,480300,"Space, maritime and aviation law",480311
Law And Legal Studies,480000,International and comparative law,480300,International and comparative law not elsewhere classified,480399
Law And Legal Studies,480000,Law in context,480400,Criminal law,480401
Law And Legal Studies,480000,Law in context,480400,Family law ,480402
Law And Legal Studies,480000,Law in context,480400,Law and humanities,480403
Law And Legal Studies,480000,Law in context,480400,Law and religion ,480404
Law And Legal Studies,480000,Law in context,480400,Law and society and socio-legal research,480405
Law And Legal Studies,480000,Law in context,480400,Law reform,480406
Law And Legal Studies,480000,Law in context,480400,"Law, gender and sexuality (incl. feminist legal scholarship)",480407
Law And Legal Studies,480000,Law in context,480400,"Law, science and technology",480408
Law And Legal Studies,480000,Law in context,480400,Legal education,480409
Law And Legal Studies,480000,Law in context,480400,"Legal theory, jurisprudence and legal interpretation",480410
Law And Legal Studies,480000,Law in context,480400,Media and communication law,480411
Law And Legal Studies,480000,Law in context,480400,Medical and health law,480412
Law And Legal Studies,480000,Law in context,480400,"Race, ethnicity and law",480413
Law And Legal Studies,480000,Law in context,480400,Sports law,480414
Law And Legal Studies,480000,Law in context,480400,Law in context not elsewhere classified ,480499
Law And Legal Studies,480000,Legal systems,480500,Access to justice,480501
Law And Legal Studies,480000,Legal systems,480500,Civil procedure,480502
Law And Legal Studies,480000,Legal systems,480500,Criminal procedure,480503
Law And Legal Studies,480000,Legal systems,480500,Legal institutions (incl. courts and justice systems),480504
Law And Legal Studies,480000,Legal systems,480500,"Legal practice, lawyering and the legal profession",480505
Law And Legal Studies,480000,Legal systems,480500,"Litigation, adjudication and dispute resolution",480506
Law And Legal Studies,480000,Legal systems,480500,Youth justice,480507
Law And Legal Studies,480000,Legal systems,480500,Legal systems not elsewhere classified,480599
Law And Legal Studies,480000,Private law and civil obligations,480600,Contract law,480601
Law And Legal Studies,480000,Private law and civil obligations,480600,Equity and trusts law,480602
Law And Legal Studies,480000,Private law and civil obligations,480600,Intellectual property law,480603
Law And Legal Studies,480000,Private law and civil obligations,480600,Property law (excl. intellectual property law),480604
Law And Legal Studies,480000,Private law and civil obligations,480600,Tort law,480605
Law And Legal Studies,480000,Private law and civil obligations,480600,Private law and civil obligations not elsewhere classified,480699
Law And Legal Studies,480000,Public law,480700,Administrative law ,480701
Law And Legal Studies,480000,Public law,480700,Constitutional law ,480702
Law And Legal Studies,480000,Public law,480700,Domestic human rights law,480703
Law And Legal Studies,480000,Public law,480700,"Migration, asylum and refugee law",480704
Law And Legal Studies,480000,Public law,480700,Military law and justice,480705
Law And Legal Studies,480000,Public law,480700,Privacy and data rights ,480706
Law And Legal Studies,480000,Public law,480700,"Welfare, insurance, disability and social security law",480707
Law And Legal Studies,480000,Public law,480700,Public law not elsewhere classified,480799
Law And Legal Studies,480000,Other law and legal studies,489900,Other law and legal studies not elsewhere classified,489999
Mathematical Sciences,490000,Applied mathematics,490100,Approximation theory and asymptotic methods,490101
Mathematical Sciences,490000,Applied mathematics,490100,Biological mathematics ,490102
Mathematical Sciences,490000,Applied mathematics,490100,"Calculus of variations, mathematical aspects of systems theory and control theory ",490103
Mathematical Sciences,490000,Applied mathematics,490100,Complex systems,490104
Mathematical Sciences,490000,Applied mathematics,490100,Dynamical systems in applications,490105
Mathematical Sciences,490000,Applied mathematics,490100,Financial mathematics,490106
Mathematical Sciences,490000,Applied mathematics,490100,Mathematical methods and special functions,490107
Mathematical Sciences,490000,Applied mathematics,490100,Operations research,490108
Mathematical Sciences,490000,Applied mathematics,490100,Theoretical and applied mechanics,490109
Mathematical Sciences,490000,Applied mathematics,490100,Applied mathematics not elsewhere classified,490199
Mathematical Sciences,490000,Mathematical physics,490200,Algebraic structures in mathematical physics,490201
Mathematical Sciences,490000,Mathematical physics,490200,Integrable systems (classical and quantum),490202
Mathematical Sciences,490000,Mathematical physics,490200,"Mathematical aspects of classical mechanics, quantum mechanics and quantum information theory",490203
Mathematical Sciences,490000,Mathematical physics,490200,Mathematical aspects of general relativity,490204
Mathematical Sciences,490000,Mathematical physics,490200,"Mathematical aspects of quantum and conformal field theory, quantum gravity and string theory",490205
Mathematical Sciences,490000,Mathematical physics,490200,"Statistical mechanics, physical combinatorics and mathematical aspects of condensed matter",490206
Mathematical Sciences,490000,Mathematical physics,490200,Mathematical physics not elsewhere classified,490299
Mathematical Sciences,490000,Numerical and computational mathematics,490300,Experimental mathematics,490301
Mathematical Sciences,490000,Numerical and computational mathematics,490300,Numerical analysis ,490302
Mathematical Sciences,490000,Numerical and computational mathematics,490300,Numerical solution of differential and integral equations,490303
Mathematical Sciences,490000,Numerical and computational mathematics,490300,Optimisation ,490304
Mathematical Sciences,490000,Numerical and computational mathematics,490300,Numerical and computational mathematics not elsewhere classified,490399
Mathematical Sciences,490000,Pure mathematics,490400,Algebra and number theory,490401
Mathematical Sciences,490000,Pure mathematics,490400,Algebraic and differential geometry,490402
Mathematical Sciences,490000,Pure mathematics,490400,"Category theory, k theory, homological algebra ",490403
Mathematical Sciences,490000,Pure mathematics,490400,Combinatorics and discrete mathematics (excl. physical combinatorics),490404
Mathematical Sciences,490000,Pure mathematics,490400,Group theory and generalisations,490405
Mathematical Sciences,490000,Pure mathematics,490400,"Lie groups, harmonic and Fourier analysis",490406
Mathematical Sciences,490000,Pure mathematics,490400,"Mathematical logic, set theory, lattices and universal algebra",490407
Mathematical Sciences,490000,Pure mathematics,490400,Operator algebras and functional analysis,490408
Mathematical Sciences,490000,Pure mathematics,490400,"Ordinary differential equations, difference equations and dynamical systems",490409
Mathematical Sciences,490000,Pure mathematics,490400,Partial differential equations,490410
Mathematical Sciences,490000,Pure mathematics,490400,Real and complex functions (incl. several variables),490411
Mathematical Sciences,490000,Pure mathematics,490400,Topology,490412
Mathematical Sciences,490000,Pure mathematics,490400,Pure mathematics not elsewhere classified,490499
Mathematical Sciences,490000,Statistics,490500,Applied statistics ,490501
Mathematical Sciences,490000,Statistics,490500,Biostatistics,490502
Mathematical Sciences,490000,Statistics,490500,Computational statistics,490503
Mathematical Sciences,490000,Statistics,490500,"Forensic evaluation, inference and statistics",490504
Mathematical Sciences,490000,Statistics,490500,Large and complex data theory,490505
Mathematical Sciences,490000,Statistics,490500,Probability theory ,490506
Mathematical Sciences,490000,Statistics,490500,Spatial statistics,490507
Mathematical Sciences,490000,Statistics,490500,Statistical data science,490508
Mathematical Sciences,490000,Statistics,490500,Statistical theory ,490509
Mathematical Sciences,490000,Statistics,490500,Stochastic analysis and modelling,490510
Mathematical Sciences,490000,Statistics,490500,Time series and spatial modelling,490511
Mathematical Sciences,490000,Statistics,490500,Statistics not elsewhere classified,490599
Mathematical Sciences,490000,Other mathematical sciences,499900,Other mathematical sciences not elsewhere classified ,499999
Philosophy And Religious Studies,500000,Applied ethics,500100,Bioethics,500101
Philosophy And Religious Studies,500000,Applied ethics,500100,Business ethics,500102
Philosophy And Religious Studies,500000,Applied ethics,500100,Ethical use of new technology,500103
Philosophy And Religious Studies,500000,Applied ethics,500100,Human rights and justice issues (excl. law),500104
Philosophy And Religious Studies,500000,Applied ethics,500100,Legal ethics,500105
Philosophy And Religious Studies,500000,Applied ethics,500100,Medical ethics,500106
Philosophy And Religious Studies,500000,Applied ethics,500100,Professional ethics,500107
Philosophy And Religious Studies,500000,Applied ethics,500100,Applied ethics not elsewhere classified,500199
Philosophy And Religious Studies,500000,History and philosophy of specific fields,500200,History and philosophy of engineering and technology,500201
Philosophy And Religious Studies,500000,History and philosophy of specific fields,500200,History and philosophy of law and justice,500202
Philosophy And Religious Studies,500000,History and philosophy of specific fields,500200,History and philosophy of medicine ,500203
Philosophy And Religious Studies,500000,History and philosophy of specific fields,500200,History and philosophy of science,500204
Philosophy And Religious Studies,500000,History and philosophy of specific fields,500200,History and philosophy of the humanities,500205
Philosophy And Religious Studies,500000,History and philosophy of specific fields,500200,History and philosophy of the social sciences,500206
Philosophy And Religious Studies,500000,History and philosophy of specific fields,500200,History of ideas,500207
Philosophy And Religious Studies,500000,History and philosophy of specific fields,500200,History of philosophy,500208
Philosophy And Religious Studies,500000,History and philosophy of specific fields,500200,History and philosophy of specific fields not elsewhere classified,500299
Philosophy And Religious Studies,500000,Philosophy,500300,Aesthetics ,500301
Philosophy And Religious Studies,500000,Philosophy,500300,Critical theory,500302
Philosophy And Religious Studies,500000,Philosophy,500300,Decision theory,500303
Philosophy And Religious Studies,500000,Philosophy,500300,Environmental philosophy,500304
Philosophy And Religious Studies,500000,Philosophy,500300,Epistemology ,500305
Philosophy And Religious Studies,500000,Philosophy,500300,Ethical theory ,500306
Philosophy And Religious Studies,500000,Philosophy,500300,Hermeneutics,500307
Philosophy And Religious Studies,500000,Philosophy,500300,Logic,500308
Philosophy And Religious Studies,500000,Philosophy,500300,Metaphysics,500309
Philosophy And Religious Studies,500000,Philosophy,500300,Phenomenology,500310
Philosophy And Religious Studies,500000,Philosophy,500300,Philosophical psychology (incl. moral psychology and philosophy of action),500311
Philosophy And Religious Studies,500000,Philosophy,500300,Philosophy of cognition,500312
Philosophy And Religious Studies,500000,Philosophy,500300,Philosophy of gender,500313
Philosophy And Religious Studies,500000,Philosophy,500300,Philosophy of language ,500314
Philosophy And Religious Studies,500000,Philosophy,500300,Philosophy of mind (excl. cognition),500315
Philosophy And Religious Studies,500000,Philosophy,500300,Philosophy of religion ,500316
Philosophy And Religious Studies,500000,Philosophy,500300,Philosophy of science (excl. history and philosophy of specific fields),500317
Philosophy And Religious Studies,500000,Philosophy,500300,Philosophy of specific cultures (incl. comparative philosophy),500318
Philosophy And Religious Studies,500000,Philosophy,500300,Poststructuralism,500319
Philosophy And Religious Studies,500000,Philosophy,500300,Psychoanalytic philosophy,500320
Philosophy And Religious Studies,500000,Philosophy,500300,Social and political philosophy,500321
Philosophy And Religious Studies,500000,Philosophy,500300,Philosophy not elsewhere classified,500399
Philosophy And Religious Studies,500000,Religious studies,500400,Christian studies,500401
Philosophy And Religious Studies,500000,Religious studies,500400,Comparative religious studies,500402
Philosophy And Religious Studies,500000,Religious studies,500400,Islamic studies,500403
Philosophy And Religious Studies,500000,Religious studies,500400,Jewish studies ,500404
Philosophy And Religious Studies,500000,Religious studies,500400,"Religion, society and culture",500405
Philosophy And Religious Studies,500000,Religious studies,500400,Studies in eastern religious traditions,500406
Philosophy And Religious Studies,500000,Religious studies,500400,"Studies in religious traditions (excl. Eastern, Jewish, Christian and Islamic traditions)",500407
Philosophy And Religious Studies,500000,Religious studies,500400,Religious studies not elsewhere classified,500499
Philosophy And Religious Studies,500000,Theology,500500,Theology,500501
Philosophy And Religious Studies,500000,Theology,500500,Theology not elsewhere classified,500599
Philosophy And Religious Studies,500000,Other philosophy and religious studies,509900,Other philosophy and religious studies not elsewhere classified,509999
Physical Sciences,510000,Astronomical sciences,510100,Astrobiology,510101
Physical Sciences,510000,Astronomical sciences,510100,Astronomical instrumentation,510102
Physical Sciences,510000,Astronomical sciences,510100,Cosmology and extragalactic astronomy,510103
Physical Sciences,510000,Astronomical sciences,510100,Galactic astronomy,510104
Physical Sciences,510000,Astronomical sciences,510100,General relativity and gravitational waves,510105
Physical Sciences,510000,Astronomical sciences,510100,High energy astrophysics and galactic cosmic rays,510106
Physical Sciences,510000,Astronomical sciences,510100,Planetary science (excl. solar system and planetary geology),510107
Physical Sciences,510000,Astronomical sciences,510100,Solar physics,510108
Physical Sciences,510000,Astronomical sciences,510100,Stellar astronomy and planetary systems,510109
